id,firstName,lastName,address,city,state,zip,phone,sex,birthDate,stat,mood,charge
4526,Jamelia,Hewins,6654 Crabapple Blvd.,Fairfax,SD,57335,605-845-1483,1,1997-07-18,69.93030451019472,intimidated,SALE OR TRANSFER OF FIREARMS BY UNLAWFUL DELIVERY
4527,Jabree,Jarvie,6441 Ash Boulevard,Meyersdale,PA,15552,570-802-3257,0,1953-11-18,88.88253066984602,amused,GRAFFITI
4528,Kirbie,Verma,8028 Crabapple Circle,Kraemer,LA,70371,225-616-7780,1,1964-05-05,34.061522093072426,sabotaged,VOLUNTARY MANS PROVOCATION FROM OTHER
4529,Yazmine,Wrought,518 Apple Circle,Derby Line,VT,05830,802-693-3001,1,1958-10-28,85.04470991690256,phony,NOISE DISTURBANCE
4530,Joylyn,Loxly,3171 Magnolia Court,Nanjemoy,MD,20662,301-309-1645,1,1971-01-31,52.36709902943226,nightmarish,IMPROP FLASHING BLUE LIGHTS
4531,Shamea,Menham,7374 Spruce Ct.,South Glens Falls,NY,12803,315-873-5376,1,1991-10-26,18.497836533043838,accusatory,DISORDERLY HOUSE PUBLIC NUISANCE
4532,Darren,Drabble,174 Maple St.,Emelle,AL,35459,251-109-4939,0,1983-11-12,16.382463257211324,overworked,INTER W LAWFUL HUNTING TRAPPING
4533,Nely,McVrone,9081 Pear Avenue,Baldwin Place,NY,10505,315-248-8389,1,1954-04-11,64.13629283809729,needed,ALLOW UNDES PEOPLE OR MINORS TO FREQ PREMIS
4534,Windy,Plet,5417 Poplar Road,Marine On Saint Croix,MN,55047,507-627-2390,1,1967-11-01,42.74730421490168,confident,FALSE POLICE REPORTS
4535,Lorin,Howship,3365 Cedar Ct.,Houston,TX,77029,832-888-6098,0,1971-09-22,14.428971312350193,wacky,CHANGE EMISSIONS CONTROL
4536,Wyman,O'Reagan,2417 Cypress Rd.,Wakefield,KS,67487,620-760-8324,0,1996-01-12,35.78799654566705,sleepy,CRIMINAL CONTEMPT
4537,Monet,Grenshields,9774 Poplar Ave,Cory,CO,81414,719-422-8647,1,1993-11-09,83.35393806896144,disheartened,FAIL RET REG PLATES W I 5 DAYS
4538,Jadrian,Forgie,3228 Walnut Ave,Sweet Home,TX,77987,936-643-0648,0,1995-06-16,44.03873961848579,wrong,UNLAWFUL OPERATE SNOW ATV IN CARELESS WAY
4539,Holly,Brookbank,9880 Elderberry Ln.,Corsicana,TX,75110,972-898-7776,1,1951-12-19,51.11253932108656,apologetic,CARRYING A KNIFE
4540,Jonnathan,Dand,7413 Walnut Avenue,Littleton,CO,80121,720-016-8293,0,1993-08-03,43.43365462515619,willful,ACCIDENT SCENE CLEARANCE SAFELY REMOVE VEHICLE
4541,Camren,Buggs,2260 Cedar Way,Vineland,NJ,08362,848-019-4716,0,1982-09-22,27.981897918926343,willful,AGRICULTURAL CROP DESTRUCTION
4542,Kiel,Ledbetter,9838 Birch Rd,Cedar Rapids,IA,52406,515-946-6602,0,1978-01-13,19.699073042004716,rebellious,LITTERING
4543,Sharnice,Heeney,1667 Juniper Court,Hayden,ID,83835,986-796-3112,1,1950-03-06,11.327857267836059,difficult,DISRUPT DELAY PREVENT OPER OF TRAIN OR FACILITY
4544,Delinah,Tomczykowski,6954 Elm Ct,Oxnard,CA,93032,669-677-1302,1,1973-06-28,30.00193217500671,apologetic,VIOL COND OF OCCUP LIM LIC
4545,Kiersten,Melody,P.O. Box 400,Clearlake Oaks,CA,95423,657-765-6216,1,1981-10-21,94.13007332211802,imaginative,CONSUMPTION IN PUBLIC PLACES
4546,Dede,Emeny,6010 Willow Way,Warren,PA,16368,223-946-6237,1,1952-12-02,26.90184746403161,expectant,MALICIOUSLY SET CAUSE FIRE TO FOREST
4547,Vina,Salling,3098 Dogwood Ct,Moody,MO,65777,660-958-4410,1,1954-10-08,11.39954437021398,strong,CONDUCT RELATING TO SEX OFFENDERS WITHHOLD INFORMATION OR DOES NOT NOTIF
4548,Christoper,Beebe,2238 Beech Ct.,New Site,MS,38859,662-308-8446,0,1983-07-11,79.01559434907641,bored,PARKS ORDINANCE
4549,Jomo,Brandreth,73 Locust Rd.,Corning,NY,14831,845-713-1439,0,1972-10-21,11.440903868405004,inhibited,PEDALCYCLE OPERATOR SHALL OBEY RULES OF THE ROAD
4550,Jil,Killingback,7897 Sassafras Boulevard,Porthill,ID,83853,986-833-0235,1,1977-08-17,66.30989975366745,invigorated,EXCEED 35 MPH IN URBAN DIST BY 78 MPH
4551,Jamiyla,O'Dougherty,9657 Cedar Ave,Aldrich,MN,56434,507-228-5504,1,1974-05-14,46.141676896156405,listless,USE OF DISABILITY PLATES
4552,Ayah,Berresford,5029 Magnolia Blvd,Owingsville,KY,40360,502-437-9747,1,1986-10-15,98.95192409195785,conventional,DUI CONTROLLED SUBSTANCE IMPAIRED ABILITY 3RD OFFENSE
4553,Chera,Loft,P.O. Box 6882,Ellisville,IL,61431,224-299-1878,1,1988-07-28,34.01842350274289,rigid,IMPROPER TURN GREEN LIGHT
4554,Thoren,Jupp,P.O. Box 1511,Brady,TX,76825,956-188-6494,0,1993-06-07,72.96979292251827,irked,MANUFACTURE SALE OR RENTAL OF A RECORDING OF A LIVE PERFORMANCE WITHOUT CONSENT OF THE OWNER
4555,Rose,Inde,1381 Cypress St.,Bonanza,UT,84008,801-684-5367,1,1950-01-19,43.789989117681074,odd,FALSE IMPRISONMENT OF MINOR NOT PARENT
4556,Alexanderia,Bristoe,7600 Ash Ave,Emerson,GA,30137,706-466-4439,1,1983-09-09,81.3372213538354,stressed,EXCEED 25 MPH RESIDENCE DIST BY 9 MPH
4557,Xang,Keasy,7288 Juniper Ln.,Locust Dale,VA,22948,757-450-0390,0,1960-07-29,57.85497548429983,anxious,AGG JURY TAMPERING ACCEPT PECUNIARY BENEFIT
4558,Jedediah,Filipczynski,1380 Pine Lane,El Paso,TX,88534,979-330-8241,0,1983-07-24,19.157568658092522,whole,LICENSE REQUIREMENTS
4559,Malina,Fairbrace,2595 Apple Ln,Elmer,OK,73539,539-084-9089,1,1996-09-15,13.481792086043008,nonchalant,FAIL TO DISPLAY CERT INSPECT
4560,Manish,Selman,P.O. Box 5123,Kissimmee,FL,34746,863-744-8200,0,1982-02-26,73.42674898834892,bothered,FAIL TO OBTAIN INSPECT
4561,Marcela,Ricardot,7880 Larch Circle,Opheim,MT,59250,406-153-3665,1,1951-05-07,89.91210112216444,tragic,CONSUMPTION OF ALCHOL BEV
4562,Peng,Gavin,1828 Spruce Ave.,Clutier,IA,52217,563-582-0435,0,1950-06-23,36.64485134352327,desired,ILLEGAL PARK ON RR TRACKS
4563,Mckenzy,Cran,1288 Maple Blvd,North Hills,CA,91343,858-278-4793,1,1995-02-03,49.8315279708936,elated,BAD CHECKS GRADING COURT CASE
4564,Eugenie,Chichgar,3776 Sumac Ln.,Rockford,WA,99030,206-492-3634,1,1974-04-12,69.57349945199772,molested,DISORDERLY CONDUCT PROHIBITED MOTOR VEHICLE
4565,Aliyyah,Cunney,9093 Cypress Ave,Buckley,WA,98321,509-238-3984,1,1977-08-20,11.023872174502117,futile,DR UNREGIST VEH
4566,Cherlyn,Ruddiforth,3182 Olive Street,Cadott,WI,54727,534-932-8760,1,1980-10-25,55.00611640516531,discarded,POSSESSION OF PELLET GUN PROHIBITED
4567,Kenrick,Gibbens,P.O. Box 3078,Stafford,NY,14143,646-266-1700,0,1974-04-24,68.62299946366855,insecure,OBSCURED PLATES INHIBIT OPERATION OF RED LIGHT ENFORCEMENT SYSTEM
4568,Termaine,Gager,7828 Alder Blvd,Parma,MI,49269,906-993-7853,0,1987-04-08,48.46999084675758,lifeless,PRESENCE PARTIC IN DISORDERLY HOUSE PROHIB
4569,Adele,Palleske,2111 Fir Street,Kinross,MI,49752,586-634-8087,1,1983-01-12,15.190328873422722,ridicule,ARREST PRIOR TO REQUISITION
4570,Adrianne,Wenger,1555 Cherry Blvd,Skagway,AK,99840,907-455-4529,1,1961-05-23,93.4484676023107,awake,VIOLATION OF EAST PENNSBORO TOWNSHIP ORDINANCE
4571,Renesha,Axleby,2426 Poplar Rd.,Owensboro,KY,42304,364-931-6603,1,1984-02-08,67.76209031994347,feisty,INTER W LAWFUL HUNTING TRAPPING
4572,Stephine,Mullaly,P.O. Box 7089,Mobile,AL,36652,334-528-6064,1,1981-08-18,71.69523724132469,neurotic,LIGHTS REFLECTORS REQUIRED FOR BICYCLE
4573,Jaylene,Caulcott,4028 Crabapple Circle,Winterville,MS,38782,601-952-5324,1,1961-08-03,80.08954310887435,trembly,CORRUPT DISINTERESTED PERSON
4574,Morton,Sparway,5249 Tupelo Street,Hampton,NE,68843,308-420-7273,0,1958-01-02,36.25798524287384,let,UNLAW USE OF ARTIFICIAL LIGHT
4575,Kennedi,Figgures,5356 Spruce Court,Oneida,AR,72369,479-537-5407,1,1961-03-04,12.737592202358016,nasty,SOUND REPRODUCTION PROHIBITED NOISE
4576,Mariacristina,Taylot,2633 Larch Court,Santa Fe,NM,87501,505-151-5983,1,1984-08-19,71.36597147748469,old,TURNING MOVEMENTS AND REQUIRED SIGNALS
4577,Haya,Tyce,3698 Hickory Ave,Chehalis,WA,98532,360-091-3830,1,1962-06-13,61.86966841314432,possessive,PROVIDE ACCURATE INFORMATION
4578,Yamile,Libbis,3080 Pear Boulevard,Fort Smith,MT,59035,406-240-2135,1,1985-07-24,72.62354256740875,resistant,EXCEED 35 MPH IN URBAN DIST BY 70 MPH
4579,Stacia,Maylam,5171 Locust Ave.,Paradise,UT,84328,801-092-1110,1,1997-03-31,82.86160596872381,fantastic,EXCEED MAX SPEED LIM ESTB BY 80 MPH
4580,Bayli,Dunhill,1016 Sumac Street,Woodbury,NY,11797,929-195-2877,1,1960-06-13,31.356671062865594,deserted,AUDIBLE SIGNAL INTERMITTENT FLASHING
4581,Atiba,Cornelisse,9237 Elm Ave.,Ashburn,VA,20147,804-173-6224,0,1964-06-22,57.56835778800048,terrible,IDENTIFICATION MARKERS REQD LEFT DOOR
4582,Marleen,Tarbox,7482 Palm Ave.,Deal,NJ,07723,732-816-0460,1,1983-07-30,95.87415265105444,quiet,DOGS OUTSIDE DWELLING ENCLOSURE NOT PHYSICAL RESTRAINT
4583,Diony,Richold,7953 Holly Boulevard,Republic,KS,66964,620-733-1768,0,1953-04-01,70.24416022614824,shaken,DISCHARGING FIREARMS PROHIBITED
4584,Tajah,Lente,8673 Sumac St.,Afton,WY,83110,307-292-4809,1,1961-05-03,14.405447857229383,silly,ALCOHOL IN BREATH OR BLOOD BETWEEN 08 AND 10 WHILE OPERATING WATERCRAFT 1ST OFFENSE
4585,Torrian,Commings,2818 Peach Blvd,Wilkes Barre,PA,18701,724-727-8558,0,1994-01-26,62.9601149114491,treasured,DUI CONT SUBS SCH 2 OR 3 1ST OFF
4586,Zella,Cranefield,9695 Olive Ct.,Nahcotta,WA,98637,425-550-1392,1,1978-07-08,55.84570179245244,dreamy,DISCHARGING A FIREARM IN PUBLIC
4587,Kerry,McCamish,8597 Locust Ln,Port Matilda,PA,16870,484-751-0138,0,1967-08-21,29.308888532075827,disbelieving,USE FARM PLATES IMPROP
4588,Tiffney,Cobby,194 Apple St.,Bainbridge,NY,13733,845-037-1842,1,1954-11-28,27.775509013599372,weak,INTIM WIT VICT WITHHOLD INFORMATION
4589,Quayshaun,O'Noland,4091 Elderberry Road,Weidman,MI,48893,616-276-6827,0,1995-08-08,96.65045323981761,petrified,PROMOTION OF TOUGH GUY CONTEST
4590,Mercedez,Benza,7268 Gum Rd.,Wing,ND,58494,701-523-1233,1,1961-10-22,44.48515655396157,apprehensive,INDIVIDUAL UNABLE TO SAFELY OPERATE WATERCRAFT DUE TO ALCOHOL OR DRUGS 2
4591,Triton,Bermingham,3391 Maple Ave.,Toccoa Falls,GA,30598,478-262-7153,0,1958-04-28,12.300479707929778,jolly,ODOMETER MILEAGE STATEMENT ODOMETER IN EXCESS OF 99 999
4592,Virgilio,Borrow,9134 Redwood Ln,Warsaw,MO,65355,660-499-0422,0,1991-05-10,28.073799853829144,exhilarated,PERMITTING VIOLATION DUI HIGHEST RATE OF ALCOHOL BAC 16
4593,Cailyn,Saville,5307 Locust Circle,Bowmanstown,PA,18030,570-811-1813,1,1957-10-06,80.94869848639011,fearless,DISPLAY UNAUTH CERT OF INSPECT
4594,Bertrand,Nias,5813 Cherry Circle,Oran,IA,50664,515-355-9555,0,1963-04-17,62.532023783333095,clever,SUBS VIOLATION OF CERTAIN OFFENSES
4595,Abdulrahman,Swinney,2032 Redwood St.,Galeton,CO,80622,719-051-4717,0,1967-02-04,37.47537591227757,condescension,REMOVAL OF ORGANIC INORGANIC MATER
4596,Jordanne,Somerset,9195 Ash Road,Harrogate,TN,37752,901-364-8913,1,1950-05-24,79.34795948345682,inadequate,PROM PROS INMATE IN HOUSE OF PROST BUSINESS
4597,Maryellen,Parlet,6732 Spruce Ln.,Gracey,KY,42232,364-274-9629,1,1956-06-17,63.9013476903802,skillful,PARKS AND PLAYGROUNDS
4598,Cintia,Drewett,6174 Larch Rd,Sheridan,ME,04775,207-072-1081,1,1963-09-26,29.345295639622037,delighted,ACCESS DEVICE USED TO OBTAIN OR ATTEMPT TO OBTAIN PROP SERVICE
4599,Collins,Harriday,8941 Maple St,Bassett,AR,72313,501-689-7156,0,1964-03-12,41.8369957241549,clean,THEFT BY UNLAW TAKING MOVEABLE PROP
4600,Terin,Count,P.O. Box 8613,Scranton,PA,18514,570-949-6645,0,1995-01-03,70.2990482396086,careless,NO PARKING OR STOPPING PERMITTED
4601,Tiago,Lynn,2586 Cherry Circle,Scranton,PA,18503,878-421-1758,0,1958-07-10,51.80095909648721,slandered,PROPENSITY TO ATTACK W O PROVOCATION
4602,Karo,Kett,974 Elderberry Rd,Humboldt,TN,38343,901-771-3811,0,1961-06-28,71.25841371054145,dropped,SOLICITING WITHOUT A PERMIT
4603,Shanik,Mougin,2110 Locust Lane,Midland,TX,79711,210-705-4426,1,1984-04-05,76.41020257047325,angry,POSS OF MARIJUANA
4604,Kyron,Scowcroft,3817 Hawthorn Ave,Rome,NY,13442,212-958-6552,0,1972-09-07,46.42384328504857,clumsy,WEAPON OR IMPLEMENT FOR ESCAPE
4605,Sinclair,Ginie,3730 Gum Ln,Nazareth,MI,49074,231-687-4368,0,1991-10-19,24.489195849170216,deserted,STATUTORY SEXUAL ASSAULT
4606,Jany,Dzenisenka,8757 Larch Ave,Kensington,OH,44427,216-520-2015,1,1979-01-16,90.43741594859242,free,DISCHARGE OF FIRE ARMS OR AIR RIFLES
4607,Josi,Aynscombe,2517 Pine Way,Marcus,WA,99151,360-878-8279,1,1954-10-08,58.14395578904285,irate,INSTITUTIONAL SEXUAL ASSAULT OF MINOR
4608,Refugio,Littefair,P.O. Box 2680,Paramus,NJ,07653,201-038-9022,0,1975-03-16,93.03737210539474,pampered,ALTERATION OR DESTRUCTION OF VEHICLE IDENTIFICATION NUMBER
4609,Kawanna,Snasdell,372 Yellowwood Road,Wenona,IL,61377,708-658-5271,1,1986-07-25,20.232457058945045,enriched,EXCEED 35 MPH IN URBAN DIST BY 67 MPH
4610,Hadley,Miguet,7925 Sassafras Boulevard,Greenville,SC,29611,803-822-6764,1,1992-12-26,26.54572736102082,petrified,CITY DOG ORDINANCE
4611,Osmara,Rosenberger,7429 Palm St.,Bud,WV,24716,304-454-1310,1,1973-03-12,18.80368812035777,helpless,EVIDENCE OF EMISSION INSPECTION
4612,Guiseppe,Honack,5117 Apple St,Elysburg,PA,17824,412-488-9763,0,1972-02-23,49.101466161500966,ridicule,POSSESSION OR TRANSPORT RESTRICTED
4613,Dajuan,Highman,20 Linden Way,Murchison,TX,75778,940-816-9551,0,1971-02-08,94.8957581244201,disheartened,PEDDLING
4614,Alysse,Juszkiewicz,4618 Cypress Lane,Crescent,OK,73028,580-340-8808,1,1960-05-03,46.45236420408113,expectant,CONDUCT RELATING TO SEX OFFENDERS HARBORS OR ATTEMPTS TO HARBOR OR ASSIS
4615,Erbey,Gosforth,3829 Apple Rd,Williston,OH,43468,937-496-2477,0,1958-12-09,21.513607224291356,unaccepted,EXCEED 25 MPH RESIDENCE DIST BY 17 MPH
4616,Saleena,Pawels,P.O. Box 410,Denver,CO,80249,720-865-4207,1,1951-09-17,53.01881136696984,hesitant,PENALTIES FAILURE TO REPORT
4617,Mahlik,Hutcheons,911 Oak Ave,Sebring,FL,33871,772-566-6397,0,1951-06-30,27.21684920355699,frisky,DUMPING AND DEBRIS
4618,Jalicia,Casassa,5083 Larch Way,Dukedom,TN,38226,901-034-8275,1,1975-04-10,88.75697918430984,ashamed,UNLAWFUL HUNTING IN SAFETY ZONE
4619,Franceska,Ackroyd,6581 Fir Street,Grand Forks Afb,ND,58205,701-647-5970,1,1970-10-01,37.506544854450794,clever,RIDE BIKE IMPROPERLY
4620,Tzivia,Paulazzi,4712 Willow Avenue,Olar,SC,29843,854-679-5443,1,1986-06-09,38.06284333115114,convicted,INSURANCE INTENT TO DEFRAUD
4621,Lennox,Woodington,P.O. Box 6996,Van Vleck,TX,77482,726-206-0265,0,1961-02-24,96.52126453315353,sincere,FLEEING OR ATTEMPTING TO ELUDE POLICE OFFIC
4622,Kaysha,Kensit,1126 Gum Ct.,Bloomington,IN,47490,574-272-1008,1,1978-03-07,59.622090512595804,angry,INTERIOR STRUCTURE
4623,Flor,McCullen,7720 Chestnut Way,Coral Springs,FL,33075,863-088-4496,1,1976-08-15,61.22888712901311,derisive,OPEN CONTAINER OF ALCOHOLIC BEVERAGES
4624,Dale,Purver,2743 Birch Avenue,Weatherford,TX,76085,346-631-4977,0,1971-01-27,95.76471584709998,great,PERSON ATTEMPTS OR SELLS LICENSE TO CARRY A FIREARM FOR FEE IN EXCESS OF STATUTORY AMOUNT
4625,Beth,Wyson,6587 Chestnut Ave.,Winder,GA,30680,229-715-5095,1,1983-03-12,11.224935962384862,listless,UNAUTH REMOV CERT INSP
4626,Shaquoia,Brimmell,3961 Oak Ln.,Fox Lake,IL,60020,618-455-7613,1,1962-10-16,31.156693305280214,detached,WIT VICT GIVE FALSE MISLEAD TEST
4627,Shamieka,Keighly,5588 Sassafras Street,Fairhope,AL,36532,938-867-3711,1,1957-06-14,67.26613155364248,listened,PROM PROS PROCURE INMATE FOR HOUSE
4628,Davianna,Brannan,6670 Alder Avenue,Manning,OR,97125,971-264-1269,1,1968-09-22,19.47712410763842,conventional,LOANS ON OR LENDING GIVING FIREARMS PROHIBITED
4629,Jenaro,Tuson,2714 Linden Boulevard,Hampton,CT,06247,203-557-2492,0,1976-11-14,44.16508353493042,excluded,EXCEED 25 MPH RESIDENCE DIST BY 48
4630,Kameron,Boal,3779 Sumac Way,Suitland,MD,20746,667-380-0908,0,1955-09-09,92.19074147531063,worthy,ABATEMENT OF NUISANCE
4631,Bridgitte,Coners,1652 Maple Ln.,Waterbury,VT,05671,802-027-8262,1,1950-09-15,61.58532332445163,prudish,ACCIDENTS INVOLVING DEATH PERSONAL INJURY
4632,Shondra,Allsop,1850 Elderberry Court,Swifton,AR,72471,870-728-4640,1,1977-09-24,59.081841018133865,bothered,DUTY OF DRIVER IN EMERGENCY RESPONSE AREAS PASS IN LANE NOT ADJACENT TO AREA
4633,Confesor,Scougall,6105 Yellowwood St.,Santa Monica,CA,90401,916-921-6327,0,1988-03-31,46.80769445354508,enlightened,TRANSFER TO MANUFACTURER OR DEALER
4634,Sosha,Gyrgorwicx,7348 Spruce Street,Highland Lake,NY,12743,845-143-6272,1,1969-11-24,56.93235330180648,miserable,RR TRAIN BLOCKING RWY
4635,Tekia,Cantos,6280 Sumac Lane,Fort Worth,TX,76147,254-400-8488,1,1979-07-29,77.57455701219175,empty,EXCEED BIKE LIMIT
4636,Leila,Nunnerley,4154 Plum Street,Wilmington,NY,12997,680-474-4103,1,1953-06-14,50.15524539989788,melancholic,EXCEED MAX SPEED LIM ESTB BY 7 MPH
4637,Shamyra,Arpe,2585 Juniper St.,Bruin,PA,16022,878-067-3333,1,1970-07-23,36.13112419934653,baffled,LIABILITY INS FOR DANGEROUS DOG
4638,Alanmichael,Buckthorpe,2335 Palm Blvd.,Poway,CA,92074,530-138-0266,0,1994-07-17,78.86825764511227,sick,THEFT OF LEASED PROPERTY
4639,Ofelia,Howton,3081 Tulip Tree Circle,Duluth,MN,55806,507-447-3452,1,1981-12-10,38.82883597982176,possessive,SELL FURNISH LIQUOR ETC MINOR
4640,Riana,Thripp,9773 Willow Ct.,Pittsburgh,PA,15229,717-759-2079,1,1995-03-04,49.514237555249444,hurt,VEHICLE TURNING LEFT
4641,Summer,Cecchi,4310 Hickory Ct.,Chestnut Ridge,PA,15422,717-929-7402,1,1952-01-10,30.188677530105252,unwise,ODOMETER MILEAGE STATEMENT
4642,Raelyn,Found,624 Pine Rd,Fort Kent,ME,04743,207-673-4494,1,1953-12-16,94.69158956135433,molested,MEDICAID FRAUD
4643,Gertrude,Crease,3057 Peach Ave,Idaho Falls,ID,83405,986-484-7073,1,1954-01-04,22.451167344457776,foolish,CR ANIM SERVICE DOG
4644,Jovanni,Levene,P.O. Box 9119,Pasadena,CA,91124,714-357-0682,0,1977-09-08,13.936927092313855,tricked,EXCEED 65 MPH FOR ALL VEHICLES BY 3 MPH
4645,Tala,Gaylor,3927 Palm Court,North Little Rock,AR,72115,501-072-7489,1,1984-04-12,38.38285496734875,romantic,DEF TRES ACTUAL COMMUNICATION TO
4646,Tillman,Costock,3902 Pine Road,Chino,CA,91710,747-446-8716,0,1993-05-01,10.446978578561957,nonchalant,USE DISCLOSE EXISTENCE OF WIRETAP ORDER
4647,Sylvester,Trousdell,5105 Redwood Lane,Corozal,PR,00783,787-841-9383,0,1962-03-28,12.005583345834124,industrious,ETHNIC INTIMIDATION
4648,Dimitris,Wilbraham,1436 Crabapple St,Akron,OH,44326,380-573-4664,0,1982-11-14,15.565484928304848,tremendous,DUI COMMERCIAL VEH BAC 04 1ST OFF
4649,Armaan,Augur,6577 Pear St.,Safford,AZ,85548,520-738-6948,0,1972-02-18,50.06090501350212,fanciful,ENTRY W INT OBT POSS TRADE SECT
4650,Marshal,Plowell,20 Redwood Ave,Quasqueton,IA,52326,319-469-5507,0,1967-07-16,80.35653875890432,oppressed,CURFEW VIOLATION
4651,Saleem,Haws,507 Magnolia Ln.,Mt Zion,IL,62549,815-820-0999,0,1988-05-11,19.298493118471857,embarassed,OBSCENE MATERIALS DISSEMINATE PRINT AUDIO TO MINORS
4652,Artur,Greenhall,7055 Willow Ct.,Pauline,SC,29374,803-584-2409,0,1996-05-16,62.847997061449995,needed,DISPENSING OF DRUGS WITHOUT LABEL
4653,Dellanira,Biscomb,2466 Cherry Ln,Tracy City,TN,37387,629-639-4610,1,1990-07-03,61.465641066472315,invisible,EXCEED 55 MPH IN OTHER LOC BY 49 MPH
4654,Ayonna,Buttle,7011 Sumac Street,Lawton,OK,73507,580-404-8939,1,1962-08-06,76.98654885749282,victorious,PROMOTION OF TOUGH GUY CONTEST
4655,Jakia,Grigor,7836 Gum Ct.,Altair,TX,77412,325-317-5378,1,1990-08-19,26.62637870699775,petty,TERRORIST THREATS CAUSED THE EVACUATION OF BUILDING
4656,Alejandro,Gason,2217 Hawthorn Street,Cuddebackville,NY,12729,315-195-7887,0,1963-12-14,89.45850710249867,effective,SPEEDING ON BRIDGE
4657,Roselyn,Spendley,9583 Olive Road,Bainbridge,NY,13733,646-842-5391,1,1969-01-21,24.680764984300055,dreamy,IDSI PERSON SUBSTANTIALLY IMPAIRED
4658,Sareena,Lowndsborough,3849 Beech Circle,Raleigh,NC,27661,252-753-2584,1,1950-10-17,47.85635323431997,quiet,FAILURE TO REPAIR LATERAL SANITARY SEWER GRADE 4
4659,Nika,Boddice,6956 Olive Ct.,Sheppard Afb,TX,76311,806-186-7472,1,1988-01-27,26.247912863945718,helpful,KNOWING IN MFTR DIST OF DESIGN DRUG
4660,Trimayne,Foan,8464 Birch Avenue,Mc Gee,MO,63763,417-367-2498,0,1996-07-09,58.503080074768334,sad,CONSUMPTION OF ALCOHOL ON PUBLIC PLACES
4661,Gerrad,Gumary,5201 Willow Boulevard,Warsaw,VA,22572,804-390-6077,0,1994-12-23,33.03688940410401,dashed,ADULT DR W BL ALC LEV 08 GREATER 1ST OFF
4662,Edric,Carbert,P.O. Box 9214,Lovejoy,GA,30250,762-934-6698,0,1961-10-27,26.272384764518513,indifferent,OBSCENE MATERIALS DISSEMINATE PRINT AUDIO TO MINORS
4663,Trenell,Anyon,2265 Cypress Ln.,Half Moon Bay,CA,94019,213-585-4135,1,1960-12-10,69.04496106671482,disdainful,FAILURE TO TAKE REMED ACTION ODOMETER TAMPERING
4664,Harriet,Fer,P.O. Box 8377,Woodbridge,VA,22194,757-528-5826,1,1952-05-20,34.681507803179755,beaten,INDECENT ASSAULT PERSON LESS THAN 16 YRS AGE
4665,Farren,Brettel,1699 Magnolia Street,Tyringham,MA,01264,508-429-7512,1,1985-06-04,50.79915112510131,owned,FIREARMS AND OTHER DANGEROUS WEAPONS
4666,Quinnton,Tolumello,P.O. Box 7240,Groveton,NH,03582,603-620-6662,0,1952-05-23,10.283058136728766,aloof,EXCEED 65 MPH FOR ALL VEHICLES BY 53 MPH
4667,Reina,Dun,2597 Pear St.,Tarpon Springs,FL,34689,772-626-5954,1,1965-08-05,80.77292615247457,sarcastic,INMATE PROCURE ETC SELF W WEAPON
4668,Jolee,Fey,3576 Hickory Rd.,Allensville,PA,17002,570-061-2464,1,1962-08-01,90.82644917668786,witty,DEFIANT TRESPASSING
4669,Zebulon,Tice,301 Cedar Rd,Wallace,NC,28466,919-417-1032,0,1970-01-18,45.13327518762092,loving,TRANSFER TO SALVAGE DEALER CERT OF TITLE
4670,Leasha,Battin,3124 Pine St.,Grovertown,IN,46531,219-698-0454,1,1990-10-31,53.7416330004519,hungry,ILLEGAL PARK WHERE OFFICIAL SIGNS PROHIBIT
4671,Janalyn,Grimsdith,4446 Plum Boulevard,Catano,PR,00962,939-628-7638,1,1985-08-22,56.50665735930197,lonely,UNLAW PERSON HUNT FOR FUR GAME ON SUN
4672,Lakeisa,Stoneman,7393 Plum Boulevard,Dayton,OH,45416,567-112-9641,1,1974-02-18,34.37889799223305,evasive,EXCEED 65 MPH FOR ALL VEHICLES BY 52 MPH
4673,Marylou,Blenkinship,7194 Birch Ct.,Oak Forest,IL,60452,224-117-0451,1,1974-11-23,64.12335371514042,embarassed,UNLAWFUL USE RECORDING DEVICE IN THEATER
4674,Shareef,Dorracott,6429 Larch Way,Kitts Hill,OH,45645,220-623-6170,0,1982-02-13,65.16495950007467,beaten,OPENING DOOR UNSAFELY
4675,Meghann,Yeaman,2164 Spruce Ave.,Berlin,PA,15530,484-074-2040,1,1988-04-03,70.96409102985876,listened,CURFEW HOURS AND EXCEPTIONS
4676,Cashmere,Fellenor,682 Tulip Tree Ct.,Matlock,IA,51244,712-952-2910,1,1994-11-22,93.72277195040003,worse,ILLEGAL PARKING LIMITED ACCESS HIGHWAY
4677,Deshanae,Foad,5727 Alder Ave,Georgetown,SC,29440,864-587-3580,1,1974-04-03,90.31473600457888,ornery,FISH IN HATCHERY NURSERY WATERS
4678,Wing,Starford,8217 Spruce Ct,Fuquay Varina,NC,27526,704-818-6941,0,1963-01-12,59.65466192862038,flirty,NO BLUE LIGHT UNLESS EN ROUTE TO OR AT EMER SCENE
4679,Ashna,Matashkin,3973 Plum Way,Gifford,IA,50259,712-136-1868,1,1993-12-17,53.704630077504845,weird,FAILED TO PROVIDE ANY PET OR ANIMAL WITH PROPER FOOD DRINK OR PROTECTION
4680,Abbygale,Duding,P.O. Box 4310,Canton,NY,13617,315-602-4262,1,1962-03-16,57.36735174658285,obligated,WILLFULLY FAILS OR REFUSES TO MAKE ANY SUCH CONTRIBUTION OR OTHER PAYMENT REQUIRED
